Order Date,Product ID,Product Name,Sales_amount,Quantity,Discount,Profit,Year,Adjusted Quantity
2016-06-02,P004,Product 4,372,18,0.15,63.24,2016,19202
2016-06-03,P004,Product 4,948,18,0.07,176.33,2016,20163
2016-06-04,P004,Product 4,782,18,0.06,147.02,2016,21171
2016-06-05,P004,Product 4,649,18,0.18,106.44,2016,22229
2016-06-06,P004,Product 4,469,18,0.06,88.17,2016,23341
2016-06-07,P004,Product 4,381,18,0.26,56.39,2016,24508
2016-06-08,P004,Product 4,724,18,0.2,115.84,2016,25733
2016-06-09,P004,Product 4,207,18,0.05,39.33,2016,27020
2016-06-10,P004,Product 4,308,18,0.14,52.98,2016,28371
2016-06-11,P004,Product 4,489,18,0.2,78.24,2016,29789
2016-06-12,P004,Product 4,497,18,0.02,97.41,2016,31279
2016-06-13,P004,Product 4,984,18,0.22,153.5,2016,32843
2016-06-14,P004,Product 4,515,18,0.25,77.25,2016,34485
2016-06-15,P004,Product 4,124,18,0.27,18.1,2016,36209
2016-06-16,P004,Product 4,582,18,0.22,90.79,2016,38019
2016-06-17,P004,Product 4,903,18,0.1,162.54,2016,39920
2016-06-18,P004,Product 4,967,18,0.21,152.79,2016,41916
2016-06-19,P004,Product 4,748,18,0.15,127.16,2016,44012
2016-06-20,P004,Product 4,820,18,0.15,139.4,2016,46213
2016-06-21,P004,Product 4,907,18,0.19,146.93,2016,48524
2016-06-22,P004,Product 4,735,18,0.05,139.65,2016,50950
2016-06-23,P004,Product 4,762,18,0.2,121.92,2016,53497
2016-06-24,P004,Product 4,899,18,0.27,131.25,2016,56172
2016-06-25,P004,Product 4,228,18,0.15,38.76,2016,58981
2016-06-26,P004,Product 4,299,18,0.16,50.23,2016,61930
2016-06-27,P004,Product 4,542,18,0.22,84.55,2016,65026
2016-06-28,P004,Product 4,528,18,0.1,95.04,2016,68277
2016-06-29,P004,Product 4,618,18,0.04,118.66,2016,71691
2016-06-30,P004,Product 4,607,18,0.05,115.33,2016,75276
2016-07-01,P004,Product 4,200,23,0.17,33.2,2016,79040
2016-07-02,P004,Product 4,990,23,0.08,182.16,2016,82992
2016-07-03,P004,Product 4,222,23,0.06,41.74,2016,87141
2016-07-04,P004,Product 4,524,23,0.16,88.03,2016,91498
2016-07-05,P004,Product 4,567,23,0.01,112.27,2016,96073
2016-07-06,P004,Product 4,662,23,0.18,108.57,2016,100877
2016-07-07,P004,Product 4,313,23,0.13,54.46,2016,105921
2016-07-08,P004,Product 4,344,23,0.24,52.29,2016,111217
2016-07-09,P004,Product 4,340,23,0.12,59.84,2016,116778
2016-07-10,P004,Product 4,963,23,0.02,188.75,2016,122616
2016-07-11,P004,Product 4,429,23,0.26,63.49,2016,128747
2016-07-12,P004,Product 4,188,23,0.1,33.84,2016,135185
2016-07-13,P004,Product 4,566,23,0.19,91.69,2016,141944
2016-07-14,P004,Product 4,993,23,0.02,194.63,2016,149041
2016-07-15,P004,Product 4,186,23,0.25,27.9,2016,156493
2016-07-16,P004,Product 4,875,23,0.19,141.75,2016,164318
2016-07-17,P004,Product 4,856,23,0.06,160.93,2016,172534
2016-07-18,P004,Product 4,377,23,0.05,71.63,2016,181160
2016-07-19,P004,Product 4,288,23,0.26,42.62,2016,190218
2016-07-20,P004,Product 4,510,23,0.3,71.4,2016,199729
2016-07-21,P004,Product 4,667,23,0.04,128.06,2016,209716
2016-07-22,P004,Product 4,551,23,0.18,90.36,2016,220202
2016-07-23,P004,Product 4,284,23,0.04,54.53,2016,231212
2016-07-24,P004,Product 4,682,23,0.18,111.85,2016,242772
2016-07-25,P004,Product 4,173,23,0.18,28.37,2016,254911
2016-07-26,P004,Product 4,373,23,0.05,70.87,2016,267656
2016-07-27,P004,Product 4,230,23,0.28,33.12,2016,281039
2016-07-28,P004,Product 4,586,23,0.19,94.93,2016,295091
2016-07-29,P004,Product 4,760,23,0.02,148.96,2016,309846
2016-07-30,P004,Product 4,150,23,0.14,25.8,2016,325338
2016-07-31,P004,Product 4,646,23,0.29,91.73,2016,341605
2016-08-01,P004,Product 4,873,26,0.1,157.14,2016,358685
2016-08-02,P004,Product 4,509,26,0.25,76.35,2016,376619
2016-08-03,P004,Product 4,209,26,0.23,32.19,2016,395450
2016-08-04,P004,Product 4,535,26,0.29,75.97,2016,415223
2016-08-05,P004,Product 4,990,26,0.15,168.3,2016,435984
2016-08-06,P004,Product 4,454,26,0.23,69.92,2016,457783
2016-08-07,P004,Product 4,198,26,0.29,28.12,2016,480672
2016-08-08,P004,Product 4,903,26,0.12,158.93,2016,504706
2016-08-09,P004,Product 4,269,26,0.05,51.11,2016,529941
2016-08-10,P004,Product 4,468,26,0.26,69.26,2016,556438
2016-08-11,P004,Product 4,679,26,0.25,101.85,2016,584260
2016-08-12,P004,Product 4,772,26,0.27,112.71,2016,613473
2016-08-13,P004,Product 4,486,26,0.17,80.68,2016,644147
2016-08-14,P004,Product 4,357,26,0.22,55.69,2016,676354
2016-08-15,P004,Product 4,799,26,0.17,132.63,2016,710172
2016-08-16,P004,Product 4,488,26,0.25,73.2,2016,745681
2016-08-17,P004,Product 4,426,26,0.21,67.31,2016,782965
2016-08-18,P004,Product 4,745,26,0.12,131.12,2016,822113
2016-08-19,P004,Product 4,165,26,0.05,31.35,2016,863219
2016-08-20,P004,Product 4,938,26,0.17,155.71,2016,906379
2016-08-21,P004,Product 4,863,26,0.25,129.45,2016,951698
2016-08-22,P004,Product 4,280,26,0.25,42.0,2016,999283
2016-08-23,P004,Product 4,302,26,0.25,45.3,2016,1049248
2016-08-24,P004,Product 4,775,26,0.28,111.6,2016,1101710
2016-08-25,P004,Product 4,929,26,0.25,139.35,2016,1156795
2016-08-26,P004,Product 4,947,26,0.01,187.51,2016,1214635
2016-08-27,P004,Product 4,224,26,0.18,36.74,2016,1275367
2016-08-28,P004,Product 4,635,26,0.23,97.79,2016,1339135
2016-08-29,P004,Product 4,968,26,0.27,141.33,2016,1406092
2016-08-30,P004,Product 4,791,26,0.05,150.29,2016,1476397
2016-08-31,P004,Product 4,222,26,0.25,33.3,2016,1550217
2016-09-01,P004,Product 4,540,28,0.25,81.0,2016,1627727
2016-09-02,P004,Product 4,388,28,0.03,75.27,2016,1709114
2016-09-03,P004,Product 4,782,28,0.23,120.43,2016,1794569
2016-09-04,P004,Product 4,725,28,0.26,107.3,2016,1884298
2016-09-05,P004,Product 4,831,28,0.25,124.65,2016,1978513
2016-09-06,P004,Product 4,545,28,0.27,79.57,2016,2077438
2016-09-07,P004,Product 4,731,28,0.11,130.12,2016,2181310
2016-09-08,P004,Product 4,754,28,0.28,108.58,2016,2290376
2016-09-09,P004,Product 4,478,28,0.16,80.3,2016,2404895
2016-09-10,P004,Product 4,716,28,0.01,141.77,2016,2525139
2016-09-11,P004,Product 4,970,28,0.24,147.44,2016,2651396
2016-09-12,P004,Product 4,930,28,0.07,172.98,2016,2783966
2016-09-13,P004,Product 4,565,28,0.1,101.7,2016,2923164
2016-09-14,P004,Product 4,789,28,0.08,145.18,2016,3069323
2016-09-15,P004,Product 4,414,28,0.08,76.18,2016,3222789
2016-09-16,P004,Product 4,199,28,0.03,38.61,2016,3383928
2016-09-17,P004,Product 4,177,28,0.06,33.28,2016,3553125
2016-09-18,P004,Product 4,166,28,0.17,27.56,2016,3730781
2016-09-19,P004,Product 4,773,28,0.08,142.23,2016,3917320
2016-09-20,P004,Product 4,575,28,0.04,110.4,2016,4113186
2016-09-21,P004,Product 4,333,28,0.22,51.95,2016,4318845
2016-09-22,P004,Product 4,478,28,0.28,68.83,2016,4534787
2016-09-23,P004,Product 4,536,28,0.26,79.33,2016,4761527
2016-09-24,P004,Product 4,212,28,0.09,38.58,2016,4999603
2016-09-25,P004,Product 4,217,28,0.27,31.68,2016,5249583
2016-09-26,P004,Product 4,763,28,0.16,128.18,2016,5512063
2016-09-27,P004,Product 4,579,28,0.3,81.06,2016,5787666
2016-09-28,P004,Product 4,911,28,0.12,160.34,2016,6077049
2016-09-29,P004,Product 4,600,28,0.17,99.6,2016,6380901
2016-09-30,P004,Product 4,742,28,0.21,117.24,2016,6699946
2016-10-01,P004,Product 4,182,27,0.03,35.31,2016,7034944
2016-10-02,P004,Product 4,546,27,0.23,84.08,2016,7386691
2016-10-03,P004,Product 4,609,27,0.1,109.62,2016,7756026
2016-10-04,P004,Product 4,565,27,0.21,89.27,2016,8143827
2016-10-05,P004,Product 4,145,27,0.08,26.68,2016,8551018
2016-10-06,P004,Product 4,440,27,0.28,63.36,2016,8978569
2016-10-07,P004,Product 4,345,27,0.16,57.96,2016,9427497
2016-10-08,P004,Product 4,521,27,0.26,77.11,2016,9898872
2016-10-09,P004,Product 4,391,27,0.01,77.42,2016,10393816
2016-10-10,P004,Product 4,899,27,0.22,140.24,2016,10913507
2016-10-11,P004,Product 4,822,27,0.14,141.38,2016,11459182
2016-10-12,P004,Product 4,644,27,0.03,124.94,2016,12032141
2016-10-13,P004,Product 4,799,27,0.02,156.6,2016,12633748
2016-10-14,P004,Product 4,237,27,0.28,34.13,2016,13265436
2016-10-15,P004,Product 4,641,27,0.2,102.56,2016,13928707
2016-10-16,P004,Product 4,424,27,0.12,74.62,2016,14625143
2016-10-17,P004,Product 4,227,27,0.02,44.49,2016,15356400
2016-10-18,P004,Product 4,429,27,0.16,72.07,2016,16124220
2016-10-19,P004,Product 4,235,27,0.08,43.24,2016,16930431
2016-10-20,P004,Product 4,940,27,0.1,169.2,2016,17776953
2016-10-21,P004,Product 4,736,27,0.11,131.01,2016,18665800
2016-10-22,P004,Product 4,761,27,0.22,118.72,2016,19599090
2016-10-23,P004,Product 4,724,27,0.23,111.5,2016,20579045
2016-10-24,P004,Product 4,922,27,0.12,162.27,2016,21607997
2016-10-25,P004,Product 4,716,27,0.14,123.15,2016,22688397
2016-10-26,P004,Product 4,420,27,0.17,69.72,2016,23822817
2016-10-27,P004,Product 4,842,27,0.29,119.56,2016,25013957
2016-10-28,P004,Product 4,534,27,0.02,104.66,2016,26264655
2016-10-29,P004,Product 4,195,27,0.15,33.15,2016,27577888
2016-10-30,P004,Product 4,830,27,0.03,161.02,2016,28956782
2016-10-31,P004,Product 4,438,27,0.19,70.96,2016,30404622
2016-11-01,P004,Product 4,112,24,0.27,16.35,2016,31924853
2016-11-02,P004,Product 4,190,24,0.26,28.12,2016,33521095
2016-11-03,P004,Product 4,739,24,0.1,133.02,2016,35197150
2016-11-04,P004,Product 4,771,24,0.29,109.48,2016,36957008
2016-11-05,P004,Product 4,837,24,0.1,150.66,2016,38804858
2016-11-06,P004,Product 4,921,24,0.15,156.57,2016,40745101
2016-11-07,P004,Product 4,696,24,0.17,115.54,2016,42782356
2016-11-08,P004,Product 4,490,24,0.02,96.04,2016,44921474
2016-11-09,P004,Product 4,166,24,0.03,32.2,2016,47167547
2016-11-10,P004,Product 4,516,24,0.04,99.07,2016,49525925
2016-11-11,P004,Product 4,889,24,0.27,129.79,2016,52002221
2016-11-12,P004,Product 4,836,24,0.13,145.46,2016,54602332
2016-11-13,P004,Product 4,138,24,0.27,20.15,2016,57332449
2016-11-14,P004,Product 4,997,24,0.08,183.45,2016,60199071
2016-11-15,P004,Product 4,486,24,0.28,69.98,2016,63209025
2016-11-16,P004,Product 4,283,24,0.22,44.15,2016,66369476
2016-11-17,P004,Product 4,235,24,0.07,43.71,2016,69687950
2016-11-18,P004,Product 4,870,24,0.1,156.6,2016,73172347
2016-11-19,P004,Product 4,328,24,0.21,51.82,2016,76830964
2016-11-20,P004,Product 4,307,24,0.21,48.51,2016,80672513
2016-11-21,P004,Product 4,831,24,0.04,159.55,2016,84706138
2016-11-22,P004,Product 4,921,24,0.02,180.52,2016,88941445
2016-11-23,P004,Product 4,435,24,0.17,72.21,2016,93388517
2016-11-24,P004,Product 4,273,24,0.29,38.77,2016,98057943
2016-11-25,P004,Product 4,237,24,0.19,38.39,2016,102960840
2016-11-26,P004,Product 4,845,24,0.03,163.93,2016,108108883
2016-11-27,P004,Product 4,531,24,0.12,93.46,2016,113514327
2016-11-28,P004,Product 4,776,24,0.17,128.82,2016,119190043
2016-11-29,P004,Product 4,103,24,0.01,20.39,2016,125149545
2016-11-30,P004,Product 4,708,24,0.23,109.03,2016,131407022
2016-12-01,P004,Product 4,722,19,0.05,137.18,2016,137977374
2016-12-02,P004,Product 4,765,19,0.24,116.28,2016,144876242
2016-12-03,P004,Product 4,562,19,0.06,105.66,2016,152120054
2016-12-04,P004,Product 4,372,19,0.03,72.17,2016,159726057
2016-12-05,P004,Product 4,261,19,0.0,52.2,2016,167712360
2016-12-06,P004,Product 4,134,19,0.26,19.83,2016,176097978
2016-12-07,P004,Product 4,954,19,0.04,183.17,2016,184902877
2016-12-08,P004,Product 4,361,19,0.16,60.65,2016,194148021
2016-12-09,P004,Product 4,502,19,0.16,84.34,2016,203855422
2016-12-10,P004,Product 4,736,19,0.12,129.54,2016,214048193
2016-12-11,P004,Product 4,274,19,0.01,54.25,2016,224750602
2016-12-12,P004,Product 4,731,19,0.06,137.43,2016,235988132
2016-12-13,P004,Product 4,133,19,0.05,25.27,2016,247787539
2016-12-14,P004,Product 4,220,19,0.21,34.76,2016,260176916
2016-12-15,P004,Product 4,746,19,0.1,134.28,2016,273185762
2016-12-16,P004,Product 4,364,19,0.26,53.87,2016,286845050
2016-12-17,P004,Product 4,356,19,0.05,67.64,2016,301187302
2016-12-18,P004,Product 4,591,19,0.26,87.47,2016,316246668
2016-12-19,P004,Product 4,355,19,0.06,66.74,2016,332059001
2016-12-20,P004,Product 4,653,19,0.17,108.4,2016,348661951
2016-12-21,P004,Product 4,320,19,0.24,48.64,2016,366095048
2016-12-22,P004,Product 4,808,19,0.08,148.67,2016,384399801
2016-12-23,P004,Product 4,447,19,0.08,82.25,2016,403619791
2016-12-24,P004,Product 4,330,19,0.0,66.0,2016,423800780
2016-12-25,P004,Product 4,254,19,0.29,36.07,2016,444990820
2016-12-26,P004,Product 4,198,19,0.11,35.24,2016,467240360
2016-12-27,P004,Product 4,808,19,0.24,122.82,2016,490602379
2016-12-28,P004,Product 4,359,19,0.09,65.34,2016,515132497
2016-12-29,P004,Product 4,716,19,0.16,120.29,2016,540889122
2016-12-30,P004,Product 4,698,19,0.13,121.45,2016,567933578
2016-12-31,P004,Product 4,902,19,0.28,129.89,2016,596330257
2017-01-01,P004,Product 4,208,11,0.13,36.19,2017,626146770
2017-01-02,P004,Product 4,127,11,0.09,23.11,2017,657454109
2017-01-03,P004,Product 4,523,11,0.24,79.5,2017,690326814
2017-01-04,P004,Product 4,170,11,0.02,33.32,2017,724843155
2017-01-05,P004,Product 4,508,11,0.15,86.36,2017,761085313
2017-01-06,P004,Product 4,546,11,0.24,82.99,2017,799139578
2017-01-07,P004,Product 4,873,11,0.3,122.22,2017,839096557
2017-01-08,P004,Product 4,387,11,0.25,58.05,2017,881051385
2017-01-09,P004,Product 4,131,11,0.02,25.68,2017,925103954
2017-01-10,P004,Product 4,942,11,0.03,182.75,2017,971359152
2017-01-11,P004,Product 4,698,11,0.28,100.51,2017,1019927110
2017-01-12,P004,Product 4,265,11,0.0,53.0,2017,1070923465
2017-01-13,P004,Product 4,563,11,0.0,112.6,2017,1124469638
2017-01-14,P004,Product 4,591,11,0.19,95.74,2017,1180693120
2017-01-15,P004,Product 4,157,11,0.01,31.09,2017,1239727776
2017-01-16,P004,Product 4,186,11,0.09,33.85,2017,1301714165
2017-01-17,P004,Product 4,125,11,0.17,20.75,2017,1366799873
2017-01-18,P004,Product 4,914,11,0.26,135.27,2017,1435139867
2017-01-19,P004,Product 4,493,11,0.26,72.96,2017,1506896860
2017-01-20,P004,Product 4,723,11,0.19,117.13,2017,1582241703
2017-01-21,P004,Product 4,794,11,0.24,120.69,2017,1661353789
2017-01-22,P004,Product 4,316,11,0.07,58.78,2017,1744421478
2017-01-23,P004,Product 4,614,11,0.06,115.43,2017,1831642552
2017-01-24,P004,Product 4,723,11,0.12,127.25,2017,1923224679
2017-01-25,P004,Product 4,830,11,0.04,159.36,2017,2019385913
2017-01-26,P004,Product 4,649,11,0.3,90.86,2017,2120355209
2017-01-27,P004,Product 4,448,11,0.28,64.51,2017,2226372970
2017-01-28,P004,Product 4,683,11,0.22,106.55,2017,2337691618
2017-01-29,P004,Product 4,681,11,0.06,128.03,2017,2454576199
2017-01-30,P004,Product 4,150,11,0.07,27.9,2017,2577305009
2017-01-31,P004,Product 4,619,11,0.17,102.75,2017,2706170259
2017-02-01,P004,Product 4,737,8,0.14,126.76,2017,2841478772
2017-02-02,P004,Product 4,705,8,0.25,105.75,2017,2983552711
2017-02-03,P004,Product 4,211,8,0.03,40.93,2017,3132730346
2017-02-04,P004,Product 4,957,8,0.08,176.09,2017,3289366864
2017-02-05,P004,Product 4,599,8,0.11,106.62,2017,3453835207
2017-02-06,P004,Product 4,911,8,0.21,143.94,2017,3626526967
2017-02-07,P004,Product 4,428,8,0.01,84.74,2017,3807853316
2017-02-08,P004,Product 4,232,8,0.18,38.05,2017,3998245981
2017-02-09,P004,Product 4,563,8,0.1,101.34,2017,4198158280
2017-02-10,P004,Product 4,160,8,0.23,24.64,2017,4408066195
2017-02-11,P004,Product 4,436,8,0.12,76.74,2017,4628469504
2017-02-12,P004,Product 4,452,8,0.29,64.18,2017,4859892979
2017-02-13,P004,Product 4,694,8,0.13,120.76,2017,5102887628
2017-02-14,P004,Product 4,551,8,0.03,106.89,2017,5358032010
2017-02-15,P004,Product 4,872,8,0.04,167.42,2017,5625933610
2017-02-16,P004,Product 4,433,8,0.28,62.35,2017,5907230291
2017-02-17,P004,Product 4,454,8,0.23,69.92,2017,6202591805
2017-02-18,P004,Product 4,748,8,0.16,125.66,2017,6512721396
2017-02-19,P004,Product 4,638,8,0.26,94.42,2017,6838357465
2017-02-20,P004,Product 4,185,8,0.24,28.12,2017,7180275339
2017-02-21,P004,Product 4,873,8,0.29,123.97,2017,7539289106
2017-02-22,P004,Product 4,907,8,0.2,145.12,2017,7916253561
2017-02-23,P004,Product 4,668,8,0.19,108.22,2017,8312066239
2017-02-24,P004,Product 4,652,8,0.25,97.8,2017,8727669551
2017-02-25,P004,Product 4,893,8,0.24,135.74,2017,9164053028
2017-02-26,P004,Product 4,898,8,0.04,172.42,2017,9622255680
2017-02-27,P004,Product 4,981,8,0.27,143.23,2017,10103368464
2017-02-28,P004,Product 4,427,8,0.22,66.61,2017,10608536887
2017-03-01,P004,Product 4,138,7,0.3,19.32,2017,11138963731
2017-03-02,P004,Product 4,989,7,0.03,191.87,2017,11695911918
2017-03-03,P004,Product 4,279,7,0.12,49.1,2017,12280707514
2017-03-04,P004,Product 4,117,7,0.27,17.08,2017,12894742890
2017-03-05,P004,Product 4,944,7,0.27,137.82,2017,13539480034
2017-03-06,P004,Product 4,994,7,0.13,172.96,2017,14216454036
2017-03-07,P004,Product 4,146,7,0.0,29.2,2017,14927276738
2017-03-08,P004,Product 4,352,7,0.15,59.84,2017,15673640574
2017-03-09,P004,Product 4,207,7,0.15,35.19,2017,16457322603
2017-03-10,P004,Product 4,344,7,0.28,49.54,2017,17280188733
2017-03-11,P004,Product 4,404,7,0.18,66.26,2017,18144198170
2017-03-12,P004,Product 4,370,7,0.08,68.08,2017,19051408079
2017-03-13,P004,Product 4,543,7,0.02,106.43,2017,20003978482
2017-03-14,P004,Product 4,386,7,0.16,64.85,2017,21004177407
2017-03-15,P004,Product 4,708,7,0.15,120.36,2017,22054386277
2017-03-16,P004,Product 4,683,7,0.25,102.45,2017,23157105591
2017-03-17,P004,Product 4,997,7,0.05,189.43,2017,24314960870
2017-03-18,P004,Product 4,637,7,0.1,114.66,2017,25530708914
2017-03-19,P004,Product 4,172,7,0.27,25.11,2017,26807244359
2017-03-20,P004,Product 4,974,7,0.0,194.8,2017,28147606577
2017-03-21,P004,Product 4,162,7,0.08,29.81,2017,29554986906
2017-03-22,P004,Product 4,459,7,0.02,89.96,2017,31032736252
2017-03-23,P004,Product 4,602,7,0.01,119.2,2017,32584373064
2017-03-24,P004,Product 4,997,7,0.2,159.52,2017,34213591717
2017-03-25,P004,Product 4,709,7,0.22,110.6,2017,35924271303
2017-03-26,P004,Product 4,821,7,0.17,136.29,2017,37720484868
2017-03-27,P004,Product 4,266,7,0.25,39.9,2017,39606509112
2017-03-28,P004,Product 4,695,7,0.0,139.0,2017,41586834568
2017-03-29,P004,Product 4,923,7,0.22,143.99,2017,43666176296
2017-03-30,P004,Product 4,292,7,0.15,49.64,2017,45849485111
2017-03-31,P004,Product 4,438,7,0.26,64.82,2017,48141959366
2017-04-01,P004,Product 4,180,9,0.04,34.56,2017,50549057335
2017-04-02,P004,Product 4,120,9,0.1,21.6,2017,53076510201
2017-04-03,P004,Product 4,380,9,0.08,69.92,2017,55730335711
2017-04-04,P004,Product 4,627,9,0.17,104.08,2017,58516852497
2017-04-05,P004,Product 4,377,9,0.14,64.84,2017,61442695122
2017-04-06,P004,Product 4,271,9,0.02,53.12,2017,64514829878
2017-04-07,P004,Product 4,104,9,0.14,17.89,2017,67740571372
2017-04-08,P004,Product 4,544,9,0.11,96.83,2017,71127599940
2017-04-09,P004,Product 4,808,9,0.12,142.21,2017,74683979937
2017-04-10,P004,Product 4,748,9,0.26,110.7,2017,78418178934
2017-04-11,P004,Product 4,436,9,0.15,74.12,2017,82339087881
2017-04-12,P004,Product 4,440,9,0.17,73.04,2017,86456042275
2017-04-13,P004,Product 4,776,9,0.23,119.5,2017,90778844389
2017-04-14,P004,Product 4,549,9,0.08,101.02,2017,95317786608
2017-04-15,P004,Product 4,599,9,0.0,119.8,2017,100083675938
2017-04-16,P004,Product 4,248,9,0.19,40.18,2017,105087859735
2017-04-17,P004,Product 4,724,9,0.19,117.29,2017,110342252722
2017-04-18,P004,Product 4,948,9,0.02,185.81,2017,115859365358
2017-04-19,P004,Product 4,719,9,0.19,116.48,2017,121652333626
2017-04-20,P004,Product 4,212,9,0.02,41.55,2017,127734950308
2017-04-21,P004,Product 4,582,9,0.07,108.25,2017,134121697823
2017-04-22,P004,Product 4,135,9,0.06,25.38,2017,140827782714
2017-04-23,P004,Product 4,761,9,0.1,136.98,2017,147869171850
2017-04-24,P004,Product 4,205,9,0.25,30.75,2017,155262630442
2017-04-25,P004,Product 4,926,9,0.26,137.05,2017,163025761964
2017-04-26,P004,Product 4,346,9,0.13,60.2,2017,171177050063
2017-04-27,P004,Product 4,889,9,0.22,138.68,2017,179735902566
2017-04-28,P004,Product 4,428,9,0.25,64.2,2017,188722697694
2017-04-29,P004,Product 4,801,9,0.24,121.75,2017,198158832579
2017-04-30,P004,Product 4,131,9,0.01,25.94,2017,208066774208
2017-05-01,P004,Product 4,976,12,0.22,152.26,2017,218470112918
2017-05-02,P004,Product 4,996,12,0.27,145.42,2017,229393618564
2017-05-03,P004,Product 4,821,12,0.1,147.78,2017,240863299492
2017-05-04,P004,Product 4,361,12,0.29,51.26,2017,252906464467
2017-05-05,P004,Product 4,810,12,0.03,157.14,2017,265551787690
2017-05-06,P004,Product 4,803,12,0.08,147.75,2017,278829377075
2017-05-07,P004,Product 4,419,12,0.01,82.96,2017,292770845928
2017-05-08,P004,Product 4,656,12,0.12,115.46,2017,307409388225
2017-05-09,P004,Product 4,413,12,0.06,77.64,2017,322779857636
2017-05-10,P004,Product 4,892,12,0.02,174.83,2017,338918850518
2017-05-11,P004,Product 4,506,12,0.18,82.98,2017,355864793044
2017-05-12,P004,Product 4,622,12,0.15,105.74,2017,373658032696
2017-05-13,P004,Product 4,964,12,0.28,138.82,2017,392340934331
2017-05-14,P004,Product 4,984,12,0.12,173.18,2017,411957981047
2017-05-15,P004,Product 4,315,12,0.17,52.29,2017,432555880099
2017-05-16,P004,Product 4,554,12,0.26,81.99,2017,454183674104
2017-05-17,P004,Product 4,418,12,0.09,76.08,2017,476892857810
2017-05-18,P004,Product 4,892,12,0.28,128.45,2017,500737500700
2017-05-19,P004,Product 4,884,12,0.09,160.89,2017,525774375735
2017-05-20,P004,Product 4,367,12,0.25,55.05,2017,552063094522
2017-05-21,P004,Product 4,737,12,0.11,131.19,2017,579666249248
2017-05-22,P004,Product 4,207,12,0.08,38.09,2017,608649561710
2017-05-23,P004,Product 4,224,12,0.01,44.35,2017,639082039796
